,단어명,빈도수
794,정체,9
795,휴대전화,9
796,롯데,9
797,흡연,9
798,유명,9
799,소장,9
800,전면,9
801,페미니즘,9
802,유해,9
803,동물,9
804,회수,9
805,창고,9
806,사살,9
807,지속,9
808,손가락,9
809,핵심,9
810,반도체,9
811,경비원,9
812,라돈,9
813,감독,9
814,공식,9
815,누리꾼,9
816,희망,9
817,연금,9
818,전략,9
819,통제,9
820,규모,9
821,상가,9
822,연구,9
823,산재,9
824,국정,9
825,감금,9
826,가격,9
827,최초,9
828,창업,9
829,렌터카,9
830,주목,9
831,경영,9
832,인증,9
833,잡고,9
834,대기,9
835,편파,9
836,제공,9
837,폭언,9
838,인력,9
839,부족,9
840,전환,9
841,학기,9
842,구치소,9
843,동거,9
844,가입,9
845,제천,9
846,영아,9
847,통해,9
848,돌진,9
849,차질,9
850,라며,9
851,식당,9
852,김영환,9
853,가동,9
854,킹크랩,9
855,욕설,9
856,발암,9
857,측근,9
858,보좌,9
859,무더위,9
860,축소,8
861,여경,8
862,가담,8
863,행위,8
864,논쟁,8
865,수원,8
866,사랑,8
867,선물,8
868,방법,8
869,먼저,8
870,사흘,8
871,책임자,8
872,마트,8
873,취임,8
874,반복,8
875,대회,8
876,미수,8
877,노래방,8
878,모든,8
879,나라,8
880,프로그램,8
881,대기업,8
882,목소리,8
883,조성,8
884,스님,8
885,고민,8
886,당신,8
887,증상,8
888,플라스틱,8
889,마리,8
890,헬기,8
891,법률,8
892,사유,8
893,실명,8
894,수도,8
895,준비,8
896,불구속,8
897,성과,8
898,메모,8
899,흑산공항,8
900,상도동,8
901,선언,8
902,승무원,8
903,파업,8
904,공급,8
905,보도,8
906,김명수,8
907,월급,8
908,참석,8
909,격리,8
910,대학교,8
911,사망자,8
912,수거,8
913,바닥,8
914,갑론,8
915,운동,8
916,안해,8
917,부담,8
918,인터넷,8
919,식품,8
920,진자,8
921,반응,8
922,중독,8
923,정치권,8
924,선수,8
925,한국인,8
926,뿌리,8
927,계좌,8
928,빈집,8
929,문자,8
930,게시,8
931,협조,8
932,행정권,8
933,파손,8
934,전복,8
935,이동준,8
936,강사,8
937,사형,8
938,임종헌,8
939,대강,8
940,전기,8
941,시속,8
942,유서,8
943,군산,8
944,희생,8
945,시인,8
946,위력,8
947,배임,8
948,무상,8
949,간호사,8
950,조현오,8
951,싸움,8
952,회삿돈,8
953,진압,8
954,차단,8
955,반박,8
956,통과,8
957,배상,8
958,퀴어,8
959,부사,8
960,트럭,8
961,중지,8
962,선정,8
963,여전,8
964,청장,8
965,공판,8
966,의회,8
967,처리,8
968,김어준,8
969,음식,8
970,온라인,8
971,정말,8
972,원룸,8
973,싱크홀,8
974,엽총,8
975,순직,8
976,소비자원,8
977,농가,8
978,권성동,8
979,충격,8
980,캠핑,8
981,부검,8
982,물놀이,8
983,기온,8
984,벌써,8
985,주부,8
986,폭탄,8
987,타살,8
988,구급대원,8
989,차장,8
990,박삼구,8
991,스튜디오,8
992,신동빈,7
993,군인,7
994,심각,7
995,흡입,7
996,장서,7
997,판정,7
998,바람,7
999,자기,7
1000,반려견,7
1001,혜화역,7
1002,좌석,7
1003,안전띠,7
1004,개념,7
1005,영향,7
1006,요금,7
1007,배달,7
1008,재산,7
1009,항공,7
1010,부품,7
1011,비용,7
1012,선거법,7
1013,해결,7
1014,동생,7
1015,불만,7
1016,김광석,7
1017,완전,7
1018,귀농,7
1019,아래,7
1020,충북도,7
1021,조계종,7
1022,사퇴,7
1023,이윤택,7
1024,기승,7
1025,서비스,7
1026,이송,7
1027,신체,7
1028,공인,7
1029,대한민국,7
1030,휴업,7
1031,해소,7
1032,절반,7
1033,선처,7
1034,여행,7
1035,옥탑방,7
1036,인천공항,7
1037,납품,7
1038,불신,7
1039,지연,7
1040,지지,7
1041,교회,7
1042,회원,7
1043,폐쇄,7
1044,해고,7
1045,고객,7
1046,학년,7
1047,해당,7
1048,무시,7
1049,환경,7
1050,자매,7
1051,동물원,7
1052,비난,7
1053,합격,7
1054,본부,7
1055,애인,7
1056,주년,7
1057,방안,7
1058,수입,7
1059,평화,7
1060,인도,7
1061,극적,7
1062,동원,7
1063,완치,7
1064,치마,7
1065,수당,7
1066,최저,7
1067,체제,7
1068,종료,7
1069,연인,7
1070,선발,7
1071,직장인,7
1072,구속기소,7
1073,연봉,7
1074,허가,7
1075,문화,7
1076,포털,7
1077,종업원,7
1078,승인,7
1079,가해,7
1080,절차,7
1081,당첨,7
1082,이영학,7
1083,대장,7
1084,수수,7
1085,재기,7
1086,임원,7
1087,선임,7
1088,잠정,7
1089,황민,7
1090,인재,7
1091,홍보,7
1092,쇼핑,7
1093,기념,7
1094,초등,7
1095,강요,7
1096,기술,7
1097,독도,7
1098,해명,7
1099,상고,7
1100,후보자,7
1101,납치,7
1102,아기,7
1103,금천구,7
1104,경찰청장,7
1105,결제,7
1106,캠퍼스,7
1107,치매,7
1108,검역,7
1109,현대,7
1110,경주,7
1111,보복,7
1112,위조,7
1113,사단,7
1114,분노,7
1115,외교부,7
1116,증인,7
1117,동네,7
1118,이동,7
1119,민갑룡,7
1120,강력,7
1121,운명,7
1122,낙태,7
1123,국토부,7
1124,아프리카,7
1125,열병,7
1126,고려,7
1127,어디,7
1128,불안감,7
1129,사범,7
1130,천장,7
1131,복구,7
1132,구직,7
1133,침몰,7
1134,유발,7
1135,비위,7
1136,청주,7
1137,분석,7
1138,법인,7
1139,보수,7
1140,창원,7
1141,직위해제,7
1142,박탈,7
1143,지난해,7
1144,행인,7
1145,조명,7
1146,별세,7
1147,구매,7
1148,송인,7
1149,미만,7
1150,분양,7
1151,박카스,7
1152,기계,7
1153,봉화,7
1154,나체사진,7
1155,물폭탄,7
1156,불가,7
1157,은폐,7
1158,초과,7
1159,여의도,7
1160,경보,7
1161,목사,7
1162,수난,7
1163,백원우,7
1164,불편,7
1165,합법,7
1166,재개,7
1167,인양,7
1168,비공개,7
1169,명령,7
1170,대출,7
1171,파일,7
1172,계엄,7
1173,징용,7
1174,정신,7
1175,교육부,7
1176,교도소,7
1177,열사병,7
1178,그늘,7
1179,추천,7
1180,가습기,7
1181,기관,7
1182,오사카,7
1183,총영사,7
1184,하청,7
1185,영재,7
1186,프리,7
1187,박종철,7
1188,건보,6
1189,동시,6
1190,대체복무,6
1191,삭제,6
1192,출근길,6
1193,산업,6
1194,케어,6
1195,곰탕,6
1196,탈세,6
1197,불법체류자,6
1198,제안,6
1199,교장,6
1200,연락,6
1201,위안부,6
1202,구역,6
1203,자율,6
1204,남북,6
1205,공동,6
1206,법적,6
1207,역량,6
1208,강정,6
1209,관함,6
1210,부동산,6
1211,폭풍,6
1212,보은,6
1213,억대,6
1214,분쟁,6
1215,불과,6
1216,평가,6
1217,손님,6
1218,옥상,6
1219,근절,6
1220,진료,6
1221,총무,6
1222,권력,6
1223,패소,6
1224,이름,6
1225,보관,6
1226,개인,6
1227,절실,6
1228,스트레스,6
1229,언제,6
1230,노릇,6
1231,부모,6
1232,북상,6
1233,태극기,6
1234,수단,6
1235,인기,6
1236,역할,6
1237,면제,6
1238,진짜,6
1239,스마트폰,6
1240,질문,6
1241,유남석,6
1242,불복,6
1243,성차별,6
1244,건강,6
1245,소년원,6
1246,체결,6
1247,변화,6
1248,속보,6
1249,중형,6
1250,법원행정처,6
1251,상담,6
1252,상반기,6
1253,충남,6
1254,비극,6
1255,전자발찌,6
1256,지대,6
1257,비행기,6
1258,면허,6
1259,퇴학,6
1260,재심,6
1261,확진,6
1262,헌법재판관,6
1263,괴물,6
1264,공유,6
1265,정지,6
1266,의경,6
1267,자살,6
1268,침대,6
1269,권리,6
1270,그대로,6
1271,국가배상,6
1272,산림,6
1273,완화,6
1274,활성화,6
1275,국장,6
1276,남학생,6
1277,임대,6
1278,한복,6
1279,제외,6
1280,주변,6
1281,협약,6
1282,동반,6
1283,위원장,6
1284,해고자,6
1285,방문,6
1286,복지,6
1287,파기,6
1288,후배,6
1289,밀접,6
1290,범인,6
1291,화상,6
1292,예견,6
1293,구성,6
1294,상사,6
1295,트레일러,6
1296,서경덕,6
1297,노량진,6
1298,면접,6
1299,남자친구,6
1300,귀가,6
1301,민간,6
1302,증세,6
1303,인권위,6
1304,기초,6
1305,엔진,6
1306,통장,6
1307,간첩,6
1308,귀국,6
1309,자신,6
1310,부자,6
1311,자격,6
1312,양식,6
1313,중학교,6
1314,봉쇄,6
1315,보류,6
1316,등교,6
1317,홍대,6
1318,원정,6
1319,용인,6
1320,유착,6
1321,요건,6
1322,정의당,6
1323,선장,6
1324,여배우,6
1325,전액,6
1326,자제,6
1327,휴교,6
1328,총력,6
1329,이제,6
1330,생활,6
1331,치사,6
1332,무사,6
1333,대마,6
1334,희수,6
1335,그림,6
1336,엘리베이터,6
1337,침묵,6
1338,우선,6
1339,농성,6
1340,거짓말,6
1341,최근,6
1342,종합,6
1343,유전자,6
1344,용산,6
1345,유가족,6
1346,바로,6
1347,출산,6
1348,상해,6
1349,접근,6
1350,태아,6
1351,분향소,6
1352,임용,6
1353,간다,6
1354,표류,6
1355,방지,6
1356,관계자,6
1357,종교,6
1358,체험,6
1359,의지,6
1360,옥천,6
1361,무허가,6
1362,도둑,6
1363,불참,6
1364,입법,6
1365,대한항공,6
1366,직전,6
1367,가슴,6
1368,형량,6
1369,공모,6
1370,수익,6
1371,이사장,6
1372,공연,6
1373,차별,6
1374,강풍,6
1375,강릉,6
1376,도시,6
1377,결항,6
1378,시절,6
1379,합동,6
1380,정미홍,6
1381,수사권,6
1382,임명,6
1383,개고기,6
1384,워마,6
1385,암매장,6
1386,경험,6
1387,마드,6
1388,살균제,6
1389,가이드라인,6
1390,전담,6
1391,자수,6
1392,소방차,6
1393,주스,6
1394,서지,6
1395,찜통,6
1396,관악산,6
1397,신도,6
1398,여군,6
1399,침실,6
1400,선생님,5
1401,생산,5
1402,심의,5
1403,매년,5
1404,제대로,5
1405,학교폭력,5
1406,사이버,5
1407,기능,5
1408,서로,5
1409,불발,5
1410,탄핵,5
1411,중요,5
1412,행동,5
1413,태국인,5
1414,태국,5
1415,최소,5
1416,주사,5
1417,영화,5
1418,소재,5
1419,인상,5
1420,배소,5
1421,기부,5
1422,도전,5
1423,지난,5
1424,신규,5
1425,내사,5
1426,월드,5
1427,외면,5
1428,성범죄자,5
1429,일단,5
1430,개방,5
1431,캠프,5
1432,관장,5
1433,채취,5
1434,원희룡,5
1435,뇌물수수,5
1436,위원,5
1437,상승,5
1438,날벼락,5
1439,육아휴직,5
1440,기억,5
1441,연대,5
1442,재단,5
1443,방역,5
1444,사죄,5
1445,도우미,5
1446,백화점,5
1447,더니,5
1448,불륜,5
1449,고향,5
1450,행렬,5
1451,가정폭력,5
1452,배려,5
1453,시범,5
1454,일주일,5
1455,나들이,5
1456,통화,5
1457,성형,5
1458,잘못,5
1459,이슈,5
1460,벌초,5
1461,일회용,5
1462,발목,5
1463,교복,5
1464,콘서트,5
1465,안내,5
1466,매장,5
1467,심야,5
1468,방해,5
1469,냄새,5
1470,펑펑,5
1471,포비아,5
1472,구관,5
1473,방침,5
1474,유리창,5
1475,도착,5
1476,변호,5
1477,미국,5
1478,협회,5
1479,안정,5
1480,데이트,5
1481,언론사,5
1482,유지,5
1483,코앞,5
1484,연쇄,5
1485,월간,5
1486,전화,5
1487,장치,5
1488,서류,5
1489,저출산,5
1490,금융,5
1491,청산,5
1492,산림청,5
1493,농협,5
1494,취한,5
1495,지도,5
1496,코치,5
1497,특별법,5
1498,제정,5
1499,고리,5
1500,상황,5
1501,의약품,5
1502,수준,5
1503,방어,5
1504,마취,5
1505,노출,5
1506,행방,5
1507,여왕,5
1508,나이,5
1509,늑장,5
1510,협의,5
1511,실탄,5
1512,박람회,5
1513,시공사,5
1514,국세청,5
1515,뒷돈,5
1516,명의,5
1517,유학생,5
1518,한밤중,5
1519,계약,5
1520,야간,5
1521,투약,5
1522,과대,5
1523,강서,5
1524,배제,5
1525,경로,5
1526,박찬주,5
1527,농작물,5
1528,김부겸,5
1529,일대,5
1530,참고인,5
1531,투쟁,5
1532,환송,5
1533,횡단보도,5
1534,법무,5
1535,포함,5
1536,추모,5
1537,경부,5
1538,조선족,5
1539,대금,5
1540,호선,5
1541,진입,5
1542,폐업,5
1543,언론,5
1544,엄벌,5
1545,고사,5
1546,목동,5
1547,거가대교,5
1548,전범,5
1549,메일,5
1550,차이,5
1551,기름,5
1552,유튜버,5
1553,작동,5
1554,보건,5
1555,지휘,5
1556,용역,5
1557,슈퍼,5
1558,동기,5
1559,미궁,5
1560,수급,5
1561,육성,5
1562,추돌,5
1563,닷새,5
1564,가산동,5
1565,채팅,5
1566,무분별,5
1567,국회의원,5
1568,개인정보,5
1569,어민,5
1570,유주,5
1571,신상,5
1572,조례,5
1573,미끼,5
1574,묵묵,5
1575,행안부,5
1576,분실,5
1577,치과,5
1578,고립,5
1579,터널,5
1580,신설,5
1581,공론,5
1582,신축,5
1583,풀무원,5
1584,개설,5
1585,임신,5
1586,주력,5
1587,전용,5
1588,감정,5
1589,시술,5
1590,항공기,5
1591,여수,5
1592,권한,5
1593,장비,5
1594,수업,5
1595,과제,5
1596,익사,5
1597,질병,5
1598,도색,5
1599,대구시,5
1600,수능,5
1601,교실,5
1602,특례,5
1603,제도,5
1604,의뢰,5
1605,민변,5
1606,공익,5
1607,수산시장,5
1608,집행,5
1609,민간인,5
1610,둔기,5
1611,명예,5
1612,사업가,5
1613,실질,5
1614,즉각,5
1615,훈련,5
1616,여기,5
1617,연령,5
1618,과장,5
1619,비율,5
1620,결의,5
1621,임기,5
1622,부과,5
1623,지정,5
1624,헌법,5
1625,박병대,5
1626,중상,5
1627,직업,5
1628,중인,5
1629,대가,5
1630,미성년,5
1631,하향,5
1632,의문,5
1633,카페,5
1634,제압,5
1635,위자료,5
1636,강연,5
1637,통학,5
1638,진단,5
1639,실현,5
1640,가방,5
1641,교체,5
1642,시연,5
1643,수위,5
1644,모델,5
1645,손실,5
1646,도움,5
1647,인구,5
1648,꼬리,5
1649,함유,5
1650,막말,5
1651,방서,5
1652,드론,5
1653,로비,5
1654,유감,5
1655,탈북민,5
1656,폭주,5
1657,복면,5
1658,이벤트,5
1659,무슨,5
1660,스타,5
1661,지지자,5
1662,민주당,5
1663,봉사,5
1664,운항,5
1665,매일,5
1666,행패,5
1667,용의자,5
1668,퇴진,5
1669,자해,5
1670,은행,5
1671,사무소,5
1672,백혈병,5
1673,육군,5
1674,할아버지,5
1675,공감,5
1676,성공,5
1677,양산,5
1678,의원직,5
1679,상실,5
1680,발부,5
1681,행각,5
1682,법관,5
1683,노무현,5
1684,발화,5
1685,과거,5
1686,동물권,5
1687,반바지,5
1688,이혼,5
1689,표현,5
1690,포천,5
1691,석탄,5
1692,체포영장,5
1693,전역,5
1694,벽돌,5
1695,운전기사,5
1696,파괴,5
1697,국방,5
1698,부친,5
1699,체크,5
1700,설거지,5
1701,현대차,5
1702,김무성,5
1703,김현희,5
1704,박진성,5
1705,애도,5
1706,형제복지원,4
1707,외압,4
1708,행진,4
1709,도서관,4
1710,전격,4
1711,당시,4
1712,노동시간,4
1713,하천,4
1714,예술,4
1715,소매치기,4
1716,인방,4
1717,자리,4
1718,로또,4
1719,당첨번호,4
1720,대부,4
1721,두발,4
1722,사전,4
1723,구급차,4
1724,포탄,4
1725,로펌,4
1726,세종,4
1727,총수,4
1728,일가,4
1729,구한,4
1730,경상,4
1731,고백,4
1732,이면,4
1733,신입생,4
1734,두절,4
1735,하나요,4
1736,공부,4
1737,비자,4
1738,발급,4
1739,통신,4
1740,사칭,4
1741,해외여행,4
1742,깜짝,4
1743,화폐,4
1744,은행원,4
1745,실습,4
1746,형사고소,4
1747,다스,4
1748,다이어트,4
1749,이재,4
1750,소홀,4
1751,이상훈,4
1752,음료,4
1753,모임,4
1754,잠적,4
1755,중고차,4
1756,제보,4
1757,인생,4
1758,갑자기,4
1759,졸음,4
1760,제발,4
1761,안심,4
1762,반영,4
1763,매트,4
1764,여론,4
1765,무전,4
1766,내달,4
1767,취객,4
1768,유기,4
1769,입양,4
1770,상품권,4
