,단어명,빈도수
434,대화,15
435,시스템,15
436,계좌,15
437,위반,15
438,폐쇄,15
439,비중,15
440,산업부,15
441,일본,15
442,호텔,15
443,보호,15
444,가스,15
445,본사,15
446,내정,15
447,최태원,15
448,개정,15
449,브랜드,15
450,시민,15
451,전면,15
452,면제,15
453,카톡,15
454,속도,15
455,유세,15
456,분리,15
457,스피커,15
458,배당,15
459,김기식,15
460,호기,14
461,자영,14
462,초과,14
463,회의,14
464,대폭,14
465,유통,14
466,해소,14
467,유류,14
468,온라인,14
469,인정,14
470,보수,14
471,확산,14
472,반영,14
473,물산,14
474,글로벌,14
475,제안,14
476,허용,14
477,신설,14
478,소송,14
479,디지털,14
480,금융위,14
481,조선,14
482,재건축,14
483,당국,14
484,지수,14
485,베트남,14
486,불안,14
487,부품,14
488,인도,14
489,서도,14
490,손실,14
491,모델,14
492,기금,14
493,입찰,14
494,위험,14
495,항공사,14
496,한수원,14
497,효성,14
498,전기요금,14
499,취소,14
500,페북,14
501,생활,14
502,협동조합,14
503,기재부,14
504,매매,14
505,시설,14
506,한미,14
507,한진,14
508,기내식,14
509,운규,14
510,제공,14
511,달러,14
512,바람,13
513,참여연대,13
514,테크,13
515,목표,13
516,결론,13
517,강조,13
518,기준금리,13
519,이후,13
520,설명,13
521,대표이사,13
522,조정,13
523,기록,13
524,고속도로,13
525,건강,13
526,취임,13
527,해결,13
528,결함,13
529,여행,13
530,신용,13
531,대금,13
532,분야,13
533,다음,13
534,통과,13
535,출자,13
536,일감,13
537,린다,13
538,댓글,13
539,연구원,13
540,세수,13
541,연구,13
542,집중,13
543,도전,13
544,즉시,13
545,투기,13
546,약속,13
547,부정,13
548,석탄,13
549,빗썸,13
550,제외,13
551,포인트,13
552,개성,13
553,자녀,13
554,평창올림픽,13
555,비트코인,13
556,평창,13
557,기관,12
558,근로,12
559,감리,12
560,교체,12
561,여부,12
562,비율,12
563,법원,12
564,의심,12
565,상용,12
566,변경,12
567,도시,12
568,흑자,12
569,축소,12
570,항공기,12
571,불공정,12
572,구축,12
573,무료,12
574,갈등,12
575,상황,12
576,수준,12
577,외부,12
578,시동,12
579,여명,12
580,화웨이,12
581,둔화,12
582,충전,12
583,가입자,12
584,동반,12
585,종합,12
586,노인,12
587,대비,12
588,아이폰,12
589,부총리,12
590,소상,12
591,진화,12
592,비정규직,12
593,개최,12
594,지정,12
595,텔레콤,12
596,붕괴,12
597,사퇴,12
598,업무,12
599,협약,12
600,연휴,12
601,중심,12
602,쇼크,12
603,제도,12
604,터미널,12
605,공시가격,12
606,현금,12
607,장기,12
608,급락,12
609,승률,12
610,과세,12
611,세무조사,12
612,부당,12
613,조기,12
614,기준,12
615,은산,12
616,인기,12
617,검사,12
618,대신,12
619,퇴직,12
620,세이프,12
621,가드,12
622,쪽지,12
623,법정관리,12
624,심사,11
625,주년,11
626,맥주,11
627,환경,11
628,폭락,11
629,제동,11
630,총재,11
631,리스크,11
632,포럼,11
633,개시,11
634,세탁기,11
635,신뢰,11
636,업종,11
637,매도,11
638,생각,11
639,집주인,11
640,활동,11
641,주의,11
642,창립,11
643,지배,11
644,우리은행,11
645,계속,11
646,휘발유,11
647,라돈,11
648,비상,11
649,활성화,11
650,가전,11
651,적극,11
652,침대,11
653,행진,11
654,체감,11
655,변화,11
656,타운,11
657,저축은행,11
658,피해자,11
659,점주,11
660,코리아,11
661,신세계,11
662,투입,11
663,부자,11
664,기존,11
665,확장,11
666,특혜,11
667,사전,11
668,호출,11
669,준공,11
670,원장,11
671,환율,11
672,슈퍼,11
673,평양,11
674,긴급,11
675,국세청,11
676,황창규,11
677,재개,11
678,방안,11
679,발전소,11
680,은행권,11
681,항공권,11
682,선택,11
683,드론,11
684,방통위,11
685,송금,11
686,무상,11
687,공시,11
688,크게,11
689,발견,11
690,자본,11
691,장사,11
692,통상,11
693,스타,11
694,진단,11
695,예상,11
696,박삼구,11
697,차기,11
698,실명,11
699,고의,10
700,이사,10
701,연대,10
702,정상화,10
703,지주회사,10
704,먼저,10
705,과제,10
706,매입,10
707,진짜,10
708,지연,10
709,하나은행,10
710,비용,10
711,세제,10
712,전문,10
713,상위,10
714,근로장려금,10
715,공정거래법,10
716,사실,10
717,일부,10
718,근거,10
719,동반성,10
720,타워,10
721,보안,10
722,수도권,10
723,때문,10
724,노력,10
725,주식시장,10
726,반등,10
727,신고,10
728,열풍,10
729,전달,10
730,악화,10
731,수소,10
732,이틀,10
733,기부,10
734,복귀,10
735,출신,10
736,배터리,10
737,하도급,10
738,부문,10
739,수급,10
740,장애,10
741,카메라,10
742,가계부채,10
743,예약,10
744,주거,10
745,이사회,10
746,전용,10
747,승진,10
748,고가,10
749,기능,10
750,대규모,10
751,사의,10
752,당첨,10
753,기회,10
754,최악,10
755,금융시장,10
756,쿼터,10
757,신형,10
758,도로,10
759,연결,10
760,방식,10
761,채권,10
762,양극화,10
763,대란,10
764,문자,10
765,대체,10
766,압수수색,10
767,관세청,10
768,보상,10
769,제주항공,10
770,개입,10
771,보고서,10
772,타격,9
773,수상,9
774,승인,9
775,상장,9
776,개막,9
777,한빛,9
778,내부,9
779,공익,9
780,엘리엇,9
781,운명,9
782,기반,9
783,생태계,9
784,연간,9
785,이동통신,9
786,연말,9
787,정의선,9
788,기간,9
789,지표,9
790,디스플레이,9
791,주의보,9
792,커피,9
793,이란,9
794,페이,9
795,하향,9
796,매장,9
797,하위,9
798,인천,9
799,카풀,9
800,상환,9
801,횡령,9
802,사용자,9
803,투표,9
804,농협,9
805,한반도,9
806,철수,9
807,비행,9
808,신혼,9
809,체결,9
810,추락,9
811,비교,9
812,이용자,9
813,강세,9
814,조건,9
815,순환,9
816,공매도,9
817,잠정,9
818,보고,9
819,개편안,9
820,급감,9
821,인구,9
822,사기,9
823,무더기,9
824,알바,9
825,시민단체,9
826,동향,9
827,경험,9
828,포함,9
829,정규직,9
830,화장품,9
831,수요,9
832,교통사고,9
833,자도,9
834,광물,9
835,찬성,9
836,시공,9
837,다스,9
838,접수,9
839,철도,9
840,친환경,9
841,내달,9
842,운용,9
843,연봉,9
844,구제,9
845,진실,9
846,모든,9
847,기대,9
848,짬짜미,9
849,세상,9
850,면세점,9
851,주민,9
852,협회장,9
853,전원,9
854,후퇴,9
855,윤석,9
856,암호,9
857,선물,9
858,재계,9
859,목소리,9
860,도세,9
861,공간,9
862,간편,9
863,김현종,9
864,택배,9
865,무제한,9
866,인재,9
867,연체,9
868,노후,9
869,증권사,9
870,약정,9
871,영상,9
872,태풍,9
873,에어컨,9
874,추경,9
875,출발,9
876,글로비스,9
877,집단소송,9
878,액면,9
879,승무원,9
880,구직,9
881,주파수,9
882,사임,9
883,회생,9
884,차명계좌,9
885,강제,8
886,감독,8
887,재생에너지,8
888,과도,8
889,세로,8
890,유튜브,8
891,인력,8
892,전경련,8
893,위로,8
894,역할,8
895,클릭,8
896,모듈,8
897,보험료,8
898,보험사,8
899,운행,8
900,거부,8
901,실험,8
902,배제,8
903,제네시스,8
904,더블,8
905,벤츠,8
906,교류,8
907,원인,8
908,중공업,8
909,체제,8
910,맞춤,8
911,권리,8
912,최정우,8
913,상인,8
914,취약,8
915,행복,8
916,기사,8
917,기계,8
918,홈플러스,8
919,기본,8
920,영화,8
921,직스,8
922,언론,8
923,근로자,8
924,불가,8
925,아시아,8
926,이사장,8
927,공제,8
928,라인,8
929,빅데이터,8
930,쌍용차,8
931,공포,8
932,감시,8
933,거점,8
934,생존,8
935,사태,8
936,대림,8
937,남성,8
938,지금,8
939,버스,8
940,최근,8
941,차이,8
942,걱정,8
943,가열,8
944,화면,8
945,안해,8
946,개정안,8
947,시세,8
948,오류,8
949,주권,8
950,포괄,8
951,예고,8
952,모집,8
953,식품,8
954,충격,8
955,대북,8
956,재산,8
957,상승세,8
958,마을,8
959,면허,8
960,비밀,8
961,육박,8
962,인도네시아,8
963,의견,8
964,심재철,8
965,구조,8
966,가족,8
967,병원,8
968,아마존,8
969,경협,8
970,트럭,8
971,방문,8
972,지출,8
973,잘못,8
974,확정,8
975,알뜰폰,8
976,스타벅스,8
977,휴가,8
978,특위,8
979,관련,8
980,상가,8
981,넥슨,8
982,이자,8
983,확보,8
984,정지,8
985,신흥,8
986,국산,8
987,음성,8
988,인증서,8
989,호황,8
990,임시,8
991,솔릭,8
992,공공,8
993,권고,8
994,일반,8
995,재단,8
996,조현아,8
997,신혼부부,8
998,단축,8
999,비행기,8
1000,대우건설,8
1001,코인,8
1002,전무,8
1003,해고,8
1004,지도,8
1005,땅콩,8
1006,이노베이션,8
1007,경찰,8
1008,김정태,8
1009,관심,7
1010,관광,7
1011,위원,7
1012,분식,7
1013,판단,7
1014,재판,7
1015,껑충,7
1016,콘텐츠,7
1017,전통,7
1018,수용,7
1019,핵심,7
1020,해법,7
1021,발족,7
1022,귀국,7
1023,지주사,7
1024,순위,7
1025,미니,7
1026,쇼핑,7
1027,진보,7
1028,선진국,7
1029,보편,7
1030,시범,7
1031,퇴근,7
1032,환불,7
1033,불확실,7
1034,승부,7
1035,지주,7
1036,행차,7
1037,주차,7
1038,물질,7
1039,서비스업,7
1040,디자인,7
1041,통화정책,7
1042,김포,7
1043,인권,7
1044,연구개발,7
1045,위원회,7
1046,투명,7
1047,공모,7
1048,외국,7
1049,특수,7
1050,침해,7
1051,경쟁력,7
1052,계층,7
1053,특허,7
1054,당신,7
1055,의료,7
1056,일시,7
1057,유예,7
1058,제기,7
1059,불참,7
1060,의인,7
1061,집단,7
1062,처리,7
1063,단속,7
1064,부영,7
1065,포항,7
1066,지진,7
1067,중앙회,7
1068,뿌리,7
1069,고령,7
1070,주유소,7
1071,토지,7
1072,설계,7
1073,서류,7
1074,전담,7
1075,지자체,7
1076,가세,7
1077,부사,7
1078,유력,7
1079,연구소,7
1080,능력,7
1081,언론사,7
1082,최소,7
1083,역사,7
1084,육성,7
1085,주기,7
1086,매년,7
1087,추정,7
1088,명령,7
1089,수익률,7
1090,독일,7
1091,전세계,7
1092,방지,7
1093,보호무역,7
1094,처벌,7
1095,실제,7
1096,노선,7
1097,사망,7
1098,중요,7
1099,점수,7
1100,통신사,7
1101,조선업,7
1102,행위,7
1103,의지,7
1104,개국,7
1105,금통위,7
1106,이전,7
1107,동네,7
1108,단가,7
1109,지방,7
1110,차등,7
1111,프랑스,7
1112,과장,7
1113,보장,7
1114,사익,7
1115,주장,7
1116,실효,7
1117,고성능,7
1118,선언,7
1119,하라,7
1120,공짜,7
1121,대한,7
1122,변신,7
1123,겨냥,7
