,단어명,빈도수
628,명시,12
629,박수현,12
630,후속,12
631,강원랜드,12
632,추경,12
633,희망,11
634,설명,11
635,교수,11
636,공직자,11
637,탄력,11
638,왜곡,11
639,폭로,11
640,사립,11
641,경고,11
642,부총리,11
643,심사,11
644,특혜,11
645,대법원,11
646,변수,11
647,전격,11
648,신설,11
649,국면,11
650,비서실,11
651,타고,11
652,머리,11
653,적대,11
654,친박,11
655,세력,11
656,거래,11
657,등장,11
658,무죄,11
659,판단,11
660,연결,11
661,비용,11
662,화해,11
663,불참,11
664,반드시,11
665,체포,11
666,의원님,11
667,자리,11
668,의제,11
669,차량,11
670,화재,11
671,돌입,11
672,정계,11
673,가슴,11
674,여권,11
675,인터뷰,11
676,압수수색,11
677,노동,11
678,전당대회,11
679,접견,11
680,사태,11
681,깜짝,11
682,장병,11
683,기획,11
684,단장,11
685,의안,11
686,용의,11
687,이동,11
688,김종필,11
689,변호사,11
690,모임,11
691,박주민,11
692,대비,11
693,승리,11
694,상황,11
695,경쟁,11
696,원산,11
697,석탄,11
698,관심,11
699,제명,11
700,종업원,11
701,공작,11
702,모두,11
703,사전투표,11
704,정상화,11
705,논평,11
706,배현진,11
707,폐쇄,11
708,단식,11
709,문자,10
710,보호,10
711,잘못,10
712,부족,10
713,유예,10
714,배제,10
715,이용주,10
716,대체복무,10
717,생활,10
718,지적,10
719,다음,10
720,비밀,10
721,제한,10
722,가나,10
723,경질,10
724,무슨,10
725,쇄신,10
726,인적,10
727,강제,10
728,김무성,10
729,결단,10
730,공격,10
731,총선,10
732,겨냥,10
733,기본권,10
734,훼손,10
735,체육,10
736,무엇,10
737,병역,10
738,판사,10
739,기억,10
740,사위,10
741,복원,10
742,경계,10
743,정신,10
744,특수,10
745,허용,10
746,치유,10
747,전달,10
748,방송,10
749,호소,10
750,부대,10
751,감사원,10
752,정두언,10
753,개념,10
754,집권,10
755,강남,10
756,여의도,10
757,장면,10
758,축소,10
759,부처,10
760,상징,10
761,훈장,10
762,참배,10
763,의장,10
764,러시아,10
765,고소,10
766,바람,10
767,휴가,10
768,교육,10
769,마치,10
770,총회,10
771,개각,10
772,정세,10
773,영향,10
774,상가,10
775,결의,10
776,다리,10
777,간부,10
778,당사,10
779,정동영,10
780,초선,10
781,의심,10
782,올드보이,10
783,행낭,10
784,관리,10
785,이산,10
786,통신,10
787,성명,10
788,청탁,10
789,추락,10
790,친문,10
791,민병두,10
792,가상,10
793,김태호,10
794,비무장지대,9
795,감시,9
796,펜스,9
797,당원,9
798,근무,9
799,당국,9
800,노총,9
801,반박,9
802,기자회견,9
803,노래,9
804,채널,9
805,시범,9
806,조강,9
807,민주주의,9
808,의도,9
809,리더십,9
810,내부,9
811,결론,9
812,유감,9
813,정경두,9
814,교육감,9
815,연내,9
816,표현,9
817,해임,9
818,주자,9
819,범죄,9
820,구축,9
821,투자,9
822,지급,9
823,실행,9
824,예고,9
825,정개,9
826,발굴,9
827,김부겸,9
828,법원,9
829,취업,9
830,권익위,9
831,국군,9
832,박정희,9
833,의결,9
834,국제,9
835,제거,9
836,협정,9
837,불발,9
838,서도,9
839,출입,9
840,유시민,9
841,도로,9
842,전자,9
843,영업,9
844,증가,9
845,조치,9
846,창현,9
847,은폐,9
848,평화협정,9
849,검증,9
850,이명박,9
851,항의,9
852,중대,9
853,한반도기,9
854,문정인,9
855,제기,9
856,해군,9
857,양산,9
858,추석,9
859,세계,9
860,승부,9
861,노동신문,9
862,김종대,9
863,부담,9
864,청장,9
865,인민,9
866,거리,9
867,포괄,9
868,막판,9
869,목적,9
870,존재,9
871,포기,9
872,부위,9
873,이해,9
874,나경원,9
875,베이징,9
876,피감,9
877,전두환,9
878,이견,9
879,이틀,9
880,김일성,9
881,체크,9
882,폭염,9
