,단어명,빈도수
434,철거,33
435,건물,33
436,대한항공,33
437,투표,33
438,노인,33
439,최초,33
440,보장,33
441,작업,33
442,의사,33
443,전교조,33
444,구조,33
445,대입,33
446,김훈,33
447,차례,32
448,이름,32
449,발표,32
450,갈등,32
451,광주시,32
452,권고,32
453,벌금,32
454,택시,32
455,특수,32
456,청원,32
457,고양,32
458,이용,32
459,도심,32
460,속보,32
461,출신,32
462,의장,32
463,전쟁,32
464,선생,32
465,다른,31
466,평양,31
467,공약,31
468,남부,31
469,발언,31
470,자전거,31
471,시도,31
472,대회,31
473,린다,31
474,결과,30
475,남편,30
476,소방,30
477,교통,30
478,교차,30
479,음주운전,30
480,개선,30
481,이틀,30
482,굴뚝,30
483,설립,30
484,건설,30
485,주택,30
486,정황,30
487,유해,30
488,철회,30
489,발전,30
490,당선,30
491,출범,30
492,소방관,30
493,조선,30
494,추석,30
495,재단,30
496,평창올림픽,30
497,법원행정처,29
498,가해,29
499,지금,29
500,노동계,29
501,의무,29
502,증가,29
503,회사,29
504,공론,29
505,유포,29
506,요청,29
507,협박,29
508,예멘,29
509,전면,29
510,본사,29
511,광화문,29
512,해결,29
513,부정,29
514,바다,29
515,수업,29
516,개편,29
517,한강,28
518,아내,28
519,충돌,28
520,이사,28
521,기관,28
522,마음,28
523,여부,28
524,순간,28
525,누가,28
526,출근길,28
527,지정,28
528,협력,28
529,폭력,28
530,대화,28
531,어린이,28
532,정당,28
533,사상,28
534,제출,28
535,교실,28
536,조양호,28
537,석방,28
538,예술,28
539,노무현,28
540,경선,28
541,밀양,28
542,절반,27
543,교류,27
544,집행유예,27
545,박정희,27
546,충남,27
547,지휘,27
548,점검,27
549,자료,27
550,학부모,27
551,조성,27
552,원인,27
553,행사,27
554,위험,27
555,고소,27
556,학원,27
557,민주주의,27
558,영화,27
559,주말,27
560,블랙리스트,27
561,계획,27
562,아버지,27
563,수원,27
564,월급,27
565,그룹,27
566,진화,27
567,비서,27
568,판단,26
569,정신,26
570,결론,26
571,지급,26
572,사위,26
573,소득,26
574,충청,26
575,조치,26
576,공연,26
577,안태,26
578,보험,26
579,제도,26
580,역대,26
581,김기춘,26
582,김부선,26
583,거리,26
584,공공기관,26
585,평가,26
586,음성,26
587,주목,26
588,조직,26
589,광장,26
590,보호,26
591,산불,26
592,헬기,26
593,친구,26
594,남용,26
595,선택,26
596,이명희,26
597,근로,25
598,근무,25
599,파업,25
600,구성,25
601,겨울,25
602,처리,25
603,적용,25
604,최저,25
605,질문,25
606,서도,25
607,사법부,25
608,라돈,25
609,등장,25
610,연장,25
611,감독,25
612,원희룡,25
613,때문,25
614,예정,25
615,해외,25
616,관계,25
617,한진,25
618,이후,25
619,간호사,25
620,일화,25
621,필요,24
622,통합,24
623,흉기,24
624,어선,24
625,파견,24
626,교체,24
627,동원,24
628,수사권,24
629,검증,24
630,서지현,24
631,선임,24
632,물질,24
633,제한,24
634,단속,24
635,고문,24
636,생활,24
637,직장,24
638,목사,24
639,팩트,24
640,포기,24
641,배출,24
642,선수,24
643,학년,24
644,희망,24
645,운행,24
646,정체,24
647,용인,24
648,재개,24
649,동료,24
650,처분,24
651,응원,24
652,후보자,24
653,공식,24
654,모델,24
655,콩레이,24
656,여고생,24
657,열사,24
658,낙동강,24
659,사용,23
660,지난해,23
661,대학생,23
662,전원,23
663,배당,23
664,제공,23
665,화장실,23
666,재심,23
667,자녀,23
668,수수,23
669,선거법,23
670,후배,23
671,노회찬,23
672,민간,23
673,통보,23
674,구미,23
675,공정위,23
676,사태,23
677,규모,23
678,디스,23
679,위원,23
680,일반,23
681,권리,23
682,지구,23
683,체험,23
684,조정,23
685,단지,23
686,교통사고,23
687,자택,23
688,측근,23
689,산업,23
690,대강,23
691,강풍,23
692,진술,23
693,문무,23
694,수도,23
695,중부,23
696,전주,23
697,무료,23
698,스님,23
699,신생아,23
700,노사,23
701,예비,23
702,응원단,23
703,정시,22
704,강도,22
705,투쟁,22
706,계엄,22
707,농민,22
708,비공개,22
709,일당,22
710,부모,22
711,경찰청장,22
712,북부,22
713,이웃,22
714,방화,22
715,파주,22
716,파면,22
717,수준,22
718,인천공항,22
719,예고,22
720,개방,22
721,새벽,22
722,부부,22
723,대피,22
724,재산,22
725,고통,22
726,김명수,22
727,시동,22
728,수색,22
729,게임,22
730,분향소,22
731,민간인,22
732,독립,22
733,보고서,22
734,퇴직,22
735,박종철,22
736,영어,21
737,개막,21
738,까닭,21
739,상습,21
740,제안,21
741,마스크,21
742,중국,21
743,광고,21
744,접촉,21
745,성매매,21
746,쌍둥이,21
747,절차,21
748,창원,21
749,초등생,21
750,기획,21
751,출근,21
752,개정,21
753,해임,21
754,혐오,21
755,부실,21
756,수용,21
757,허가,21
758,월요일,21
759,귀가,21
760,사무실,21
761,조현오,21
762,위원회,21
763,최종,21
764,꼼수,21
765,생각,21
766,파괴,21
767,여론,21
768,효과,21
769,폭설,21
770,외국인,21
771,남경필,21
772,여름,21
773,뿌리,21
774,도지사,21
775,소나기,21
776,잘못,20
777,신설,20
778,경험,20
779,현대차,20
780,사형,20
781,호남,20
782,의식,20
783,자치,20
784,주차장,20
785,법정구속,20
786,집중,20
787,독일,20
788,모집,20
789,농도,20
790,회복,20
791,대신,20
792,우선,20
793,종로,20
794,중심,20
795,투입,20
796,지진,20
797,연금,20
798,방문,20
799,공모,20
800,변화,20
801,과태료,20
802,김해,20
803,방치,20
804,시인,20
805,휴가,20
806,범위,20
807,강릉,20
808,당신,20
809,운전,20
810,주년,20
811,청산,20
812,홍준표,20
813,치료,20
814,취임,20
815,면접,20
816,승객,20
817,준비,20
818,편지,20
819,명예,20
820,지오,20
821,현대,20
822,실패,20
823,선물,20
824,간첩,20
825,신문,20
826,권력,20
827,안해,19
828,그림,19
829,대가,19
830,약속,19
831,무산,19
832,다음,19
833,교장,19
834,마리,19
835,소녀,19
836,먼저,19
837,평균,19
838,파문,19
839,폐쇄,19
840,상징,19
841,찬성,19
842,폭발,19
843,축소,19
844,인구,19
845,통과,19
846,구청,19
847,교회,19
848,훼손,19
849,일제,19
850,부당,19
851,급증,19
852,지방의회,19
853,산재,19
854,고향,19
855,인명,19
856,취재,19
857,해체,19
858,복원,19
859,청소노동자,19
860,작가,19
861,기술,19
862,전략,19
863,대형,19
864,인근,19
865,무상,19
866,육아,19
867,치유,19
868,방안,19
869,감시,19
870,대한,19
871,규탄,19
872,정치자금,19
873,가능성,19
874,지엠,19
875,대부분,19
876,사흘,19
877,은폐,19
878,제자,19
879,물폭탄,19
880,군수,19
881,총무,19
882,승무원,19
883,몰카,19
884,강요,19
885,공단,19
886,리영희,19
887,언제,18
888,환경부,18
889,명예훼손,18
890,투자,18
891,전수,18
892,대한민국,18
893,정의,18
894,정지,18
895,셀프,18
896,교복,18
897,자연,18
898,결혼,18
899,유은혜,18
900,속도,18
901,경찰관,18
902,감염,18
903,마약,18
904,자사고,18
905,정상,18
906,보육,18
907,경영,18
908,장기,18
909,강원도,18
910,권성동,18
911,내륙,18
912,대선,18
913,고용부,18
914,무더기,18
915,오거돈,18
916,활용,18
917,추위,18
918,과정,18
919,적폐,18
920,구치소,18
921,공부,18
922,경찰청,18
923,방침,18
924,합동,18
925,택배,18
926,배제,18
927,개최,18
928,부동산,18
929,파일,18
930,일가,18
931,경보,18
932,배우,18
933,장마,18
934,선정,18
935,행정권,18
936,유총,17
937,공공,17
938,정원,17
939,로비,17
940,하자,17
941,시청,17
942,국장,17
943,여고,17
944,죄송,17
945,수술,17
946,남자,17
947,홍보,17
948,무상급식,17
949,화폐,17
950,전달,17
951,세종시,17
952,왜곡,17
953,드라마,17
954,기부,17
955,대안,17
956,최악,17
957,분권,17
958,부담,17
959,학살,17
960,민원,17
961,심판,17
962,정상회담,17
963,용의자,17
964,음주,17
965,기금,17
966,고위,17
967,관광객,17
968,예방,17
969,수상,17
970,통제,17
971,영하,17
972,김지은,17
973,업자,17
974,토요일,17
975,공간,17
976,목포,17
977,감축,17
978,대중교통,17
979,개정안,17
980,송도,17
981,심의,17
982,붕괴,17
983,복직,17
984,조계종,17
985,사드,17
986,강진,17
987,유튜버,17
988,특보,17
989,홍대,17
990,산입,17
991,당선자,17
992,청사,16
993,단축,16
994,기무사,16
995,의정부,16
996,그대로,16
997,폐기,16
998,가스,16
999,방해,16
1000,반성,16
1001,유소,16
1002,사학,16
1003,현금,16
1004,인재,16
1005,축구,16
1006,도시철도,16
1007,범행,16
1008,호소,16
1009,진로,16
1010,생존자,16
1011,입장,16
1012,정상화,16
1013,명의,16
1014,전통,16
1015,구름,16
1016,얼굴,16
1017,하청,16
1018,동물,16
1019,규제,16
1020,강력,16
1021,주변,16
1022,위로,16
1023,포함,16
1024,대란,16
1025,공판,16
1026,항소,16
1027,기회,16
1028,네이버,16
1029,활동가,16
1030,조윤선,16
1031,롯데,16
1032,돼지,16
1033,타고,16
1034,생중계,16
1035,연구,16
1036,도민,16
1037,고민,16
1038,교과서,16
1039,관심,16
1040,전화,16
1041,평택,16
1042,열대야,16
1043,캠프,16
1044,상납,16
1045,개헌,16
1046,황사,16
1047,태양광,15
1048,민주화,15
1049,재난,15
1050,가을,15
1051,시급,15
1052,무슨,15
1053,철도,15
1054,이상득,15
1055,싸움,15
1056,성남,15
1057,종교,15
1058,노량진,15
1059,형사,15
1060,위법,15
1061,부족,15
1062,작품,15
1063,해제,15
1064,지자체,15
1065,운명,15
1066,모녀,15
1067,가상,15
1068,경비원,15
1069,접근,15
1070,보험료,15
1071,퇴진,15
1072,협약,15
1073,홍문종,15
1074,근거,15
1075,장자연,15
1076,동안,15
1077,카드,15
1078,사망자,15
1079,비밀,15
1080,첫날,15
1081,지연,15
1082,바로,15
1083,알바,15
1084,여행,15
1085,배임,15
1086,접경,15
1087,협의,15
1088,국회의원,15
1089,무력,15
1090,소리,15
1091,성범죄,15
1092,법외,15
1093,지방정부,15
1094,운영자,15
1095,경비,15
1096,정봉주,15
1097,보좌,15
1098,유지,15
1099,조현민,15
1100,수첩,15
1101,파기,15
1102,재벌,15
1103,초등,15
1104,상륙,15
1105,북상,15
1106,해고자,15
1107,다큐,15
1108,확보,15
1109,복합,15
1110,은행,15
1111,극단,15
1112,건립,15
1113,이야기,15
1114,발령,15
1115,검찰총장,15
1116,설정,15
1117,연세대,15
1118,쓰레기,15
1119,복귀,15
1120,실장,15
1121,최저임금법,15
1122,매크로,15
1123,정운영,15
1124,목동,15
1125,탄핵,14
1126,동생,14
1127,최강,14
1128,집행,14
1129,조카,14
1130,조선일보,14
1131,총리,14
1132,도서관,14
1133,탄력,14
1134,나무,14
1135,권영진,14
1136,차관,14
1137,물고기,14
1138,뒷돈,14
1139,생명,14
1140,유통,14
1141,최소,14
1142,노래,14
1143,베트남,14
1144,진료,14
1145,에스더,14
1146,사관,14
1147,아기,14
1148,해소,14
1149,걱정,14
1150,침대,14
1151,판정,14
1152,단장,14
1153,드론,14
1154,실험,14
1155,나라,14
1156,책임자,14
1157,제기,14
1158,불허,14
1159,기구,14
1160,사이버,14
1161,전시,14
1162,위협,14
1163,사례,14
1164,공립,14
1165,위력,14
1166,대결,14
1167,모습,14
1168,투신,14
1169,얼음,14
1170,일본군,14
1171,구속기소,14
1172,선생님,14
1173,서명,14
1174,사유,14
1175,인간,14
1176,기자회견,14
1177,머리,14
1178,행복,14
1179,허용,14
1180,김관진,14
1181,일간,14
1182,계약,14
1183,자살,14
1184,유가족,14
1185,외침,14
1186,출장,14
1187,외압,14
1188,철원,14
1189,출발,14
1190,진짜,14
1191,대규모,14
1192,침수,14
1193,가동,14
1194,내부,14
1195,성남시,14
1196,무더위,14
1197,전복,14
1198,유명,14
1199,헌법,13
1200,예상,13
1201,새마을,13
1202,녹조,13
