,단어명,빈도수
782,연결,2
783,거점,2
784,이익,2
785,공유,2
786,엄중,2
787,항의,2
788,공조,2
789,과속,2
790,해당,2
791,군산,2
792,정청래,2
793,맞짱,2
794,배신자,2
795,소멸,2
796,안철수,2
797,윤여준,2
798,태세,2
799,문건,2
800,다만,2
801,마녀사냥,2
802,망신,2
803,정면,2
804,미세먼지,2
805,대결,2
806,베드로,2
807,역설,2
808,교류,2
809,중간,2
810,대처,2
811,입법,2
812,통렬,2
813,조짐,2
814,한일관계,2
815,시계,2
816,제로,2
817,구도,2
818,전면,2
819,이슈,2
820,아치,2
821,논쟁,2
822,세이,2
823,법인,2
824,구매,2
825,종전,2
826,영향,2
827,눈높이,2
828,드론,2
829,시장,2
830,부분,2
831,개설,2
832,비건,2
833,대일,2
834,강경,2
835,정운현,2
836,조현,2
837,증원,2
838,음주,2
839,물의,2
840,진화,2
841,삭감,2
842,감독,2
843,공천,2
844,구걸,2
845,사죄,2
846,침해,2
847,대한민국,2
848,린지,2
849,언제,2
850,심의,2
851,근거,2
852,정의용,2
853,약자,2
854,만류,2
855,과시,2
856,사회주의,2
857,민간인,2
858,자처,2
859,인민재판,2
860,표현,2
861,여론,2
862,세종시,2
863,국무회의,2
864,전격,2
865,수용,2
866,처음,2
867,동반,2
868,고개,2
869,잠룡,2
870,위로,2
871,물귀신,2
872,세트,2
873,경고,2
874,유엔,2
875,논문,2
876,표절,2
877,가세,2
878,유행,2
879,중인,2
880,초당,2
881,실수,2
882,페이스북,2
883,사랑,2
884,연령,2
885,환영,2
886,가정,2
887,호화,2
888,방탄,2
889,지상욱,2
890,허수아비,2
891,분배,2
892,간다,2
893,침소,2
894,봉대,2
895,편향,2
896,임박,2
897,북방,2
898,정청,2
899,엔진,2
900,인도,2
901,공항,2
902,소화,2
903,가능,2
904,학생,2
905,독립유공자,2
906,빌딩,2
907,번지,2
908,시도,2
909,입원,2
910,형수,2
911,정치인,2
912,정두언,2
913,남아,2
914,김혜경,2
915,병역,2
916,스스로,2
917,라며,2
918,방법,2
919,시정,2
920,질타,2
921,시험,2
922,집권,2
923,제시,2
924,카풀,2
925,출범,2
926,효성,2
927,기능,2
928,독립,2
929,미소,2
930,상실,2
931,재연,2
932,건너,2
933,양극화,2
934,해소,2
935,피하,2
936,재정,2
937,김어준,2
938,먹튀,2
939,대리,2
940,후회,2
941,뿌리,2
942,방식,2
943,공갈,2
944,대납,2
945,제도,2
946,접근,2
947,합리,2
948,표명,2
949,영부인,2
950,해외,2
951,사례,2
952,정상화,2
953,비위,2
954,양승태,2
955,취재,2
956,파문,2
957,충성,2
958,운전,2
959,예상,2
960,증세,2
961,의료,2
962,법관,2
963,태양광,2
964,새만금,2
965,숙제,2
966,허용,2
967,최종,2
968,나이,2
969,원희룡,2
970,유승민,2
971,김용태,2
972,부동산,2
973,진행중,2
974,제왕,2
975,치킨,2
976,국토,2
977,교수,2
978,태풍,2
979,위장,2
980,경위,2
981,학부모,2
982,면박,2
983,부탁,2
984,김경수,2
985,차지철,2
986,기초,2
987,구경,2
988,안정,2
989,소금,2
990,고민,2
991,임종헌,2
992,남대문시장,2
993,얼굴,2
994,삼권분립,2
995,선정,2
996,주먹구구,2
997,금융,2
998,공기업,2
999,결혼,2
1000,김제동,2
1001,붕괴,2
1002,라운드,2
1003,대강,2
1004,광고,2
1005,국정조사,2
1006,갤럽,2
1007,통계,2
1008,네트워크,2
1009,인식,2
1010,재산,2
1011,안보,2
1012,실제,2
1013,중심,2
1014,무조건,2
1015,조약,2
1016,김구,2
1017,관용,2
1018,임정,2
1019,심각,2
1020,대권,2
1021,백승주,2
1022,달성,2
1023,이후,2
1024,호감,2
1025,이국,2
1026,울분,2
1027,병원,2
1028,공세,2
1029,강성,2
1030,청문,2
1031,호들갑,2
1032,대망,2
1033,착륙,2
1034,지방,2
1035,처사,2
1036,만들기,2
1037,강원랜드,2
1038,전환,2
1039,기사,2
1040,상징,2
1041,의지,2
1042,서울시,2
1043,주기,2
1044,정국,2
1045,매년,2
1046,실종,2
1047,희화,2
1048,생일,2
1049,포럼,2
1050,방송,2
1051,전대,2
1052,특권,2
1053,단계,2
1054,부지,2
1055,한층,2
1056,고심,2
1057,유성엽,2
1058,유류,2
1059,부자,2
1060,관행,2
1061,초청장,2
1062,프란치스코,2
1063,기도,2
1064,초점,2
1065,한복,2
1066,반환,2
1067,사망,2
1068,근로자,2
1069,무려,2
1070,화관,2
1071,훈장,2
1072,재판관,2
1073,긴밀,2
1074,김기영,2
1075,이종석,2
1076,선출,2
1077,경로,2
1078,손실,2
1079,종교,2
1080,환경부,2
1081,내달,2
1082,연장,2
1083,표결,2
1084,소신,2
1085,구축,2
1086,복귀,2
1087,아주대,2
1088,로봇,2
1089,보좌,2
1090,가야,2
1091,가라,2
1092,건설,2
1093,면제,2
1094,대금,2
1095,공정위,2
1096,하늘나라,2
1097,타령,2
1098,진행,2
1099,보훈처,2
1100,노무현재단,2
1101,집행,2
1102,모에화,2
1103,반격,2
1104,얼치기,2
1105,히말라야,2
1106,원정,2
1107,애도,2
1108,시신,2
1109,반드시,2
1110,몰카,2
1111,분열,2
1112,왜곡,2
1113,초기,2
1114,정통부,2
1115,출장,2
1116,낮술,2
1117,체육,2
1118,인천,2
1119,천안함,2
1120,항구,2
1121,방해,2
1122,애민,2
1123,겨레,2
1124,편찬,2
1125,발목,2
1126,시진핑,2
1127,주재,2
1128,급등,2
1129,과제,2
1130,인선,2
1131,권력,2
1132,이팔성,2
1133,삼성,2
1134,실망,2
1135,국고,2
1136,횡령,2
1137,유죄,2
1138,영어,2
1139,절반,2
1140,명문,2
1141,차등,2
1142,웰빙,2
1143,아들,2
1144,노건호,2
1145,산적,2
1146,재단,2
1147,김상곤,2
1148,강남,2
1149,접속,2
1150,교란,2
1151,시어머니,2
1152,택지,2
1153,간소화,2
1154,사병,2
1155,고충,2
1156,여적,2
1157,청구,2
1158,매사,1
1159,허락,1
1160,앞서,1
1161,용기,1
1162,중구청,1
1163,유포,1
1164,좀더,1
1165,복판,1
1166,종결,1
1167,강변,1
1168,코이카,1
1169,세네갈,1
1170,우물,1
1171,지하수,1
1172,식수,1
1173,부적합,1
1174,기득권,1
1175,격문,1
1176,번영,1
1177,기여,1
1178,오세훈,1
1179,시기상조,1
1180,본회의,1
1181,보이콧,1
1182,부통령,1
1183,로드맵,1
1184,발전,1
1185,공동체,1
1186,설훈,1
1187,지역구,1
1188,유기준,1
1189,황무지,1
1190,개간,1
1191,적임,1
1192,끝내,1
1193,세종,1
1194,여개,1
1195,보존,1
1196,원금,1
1197,탄압,1
1198,유총,1
1199,강력,1
1200,저지,1
1201,날선,1
1202,표류,1
1203,재건,1
1204,전례,1
1205,작년,1
1206,라면,1
1207,연합,1
1208,비대,1
1209,파악,1
1210,외신,1
1211,보도,1
1212,지표,1
1213,단기간,1
1214,한수원,1
1215,예비,1
1216,전동기,1
1217,브루나이,1
1218,국왕,1
1219,부문,1
1220,라오스,1
1221,원주,1
1222,사무소,1
1223,수능,1
1224,파이팅,1
1225,한순간,1
1226,김동엽,1
1227,언론보도,1
1228,음모,1
1229,도전,1
1230,범죄예방,1
1231,세대,1
1232,도성,1
1233,김병기,1
1234,불량,1
1235,소총,1
1236,발각,1
1237,거품,1
1238,후기,1
1239,망국,1
1240,한마음,1
1241,영도,1
1242,문성현,1
1243,어젠다,1
1244,추상,1
1245,김한정,1
1246,남양,1
1247,대중교통,1
1248,고가,1
1249,유세,1
1250,현실,1
1251,동남아,1
1252,성은,1
1253,상자,1
1254,한나라,1
1255,조율,1
1256,수렴,1
1257,공로명,1
1258,의견청취,1
1259,대기오염,1
1260,전기차,1
1261,신입사원,1
1262,인턴,1
1263,봉사,1
1264,경력,1
1265,사다리,1
1266,감귤,1
1267,육성,1
1268,독재자,1
1269,비교,1
1270,일단,1
1271,증액,1
1272,상임,1
1273,위만,1
1274,호가호위,1
1275,러시,1
1276,물리,1
1277,기생충,1
1278,학자,1
1279,허세,1
1280,일기,1
1281,쓰시,1
1282,기안,1
1283,이상돈,1
1284,본인,1
1285,친문,1
1286,신속,1
1287,생활,1
1288,참여연대,1
1289,감금,1
1290,테러,1
1291,배신,1
1292,단합,1
1293,토끼,1
1294,무산,1
1295,뒷바라지,1
1296,계기,1
1297,풍산개,1
1298,새끼,1
1299,출산,1
1300,변호사,1
1301,환골탈태,1
1302,접점,1
1303,리설주,1
1304,아바타,1
1305,고서,1
1306,고해성사,1
1307,지난주,1
1308,대비,1
1309,편법,1
1310,시공,1
1311,신고,1
1312,보상금,1
1313,사나,1
1314,권유,1
1315,불장난,1
1316,광폭,1
1317,친북,1
1318,금방,1
1319,구체화,1
1320,주력,1
1321,패키지,1
1322,현혹,1
1323,꼼수,1
1324,동성,1
1325,혈세,1
1326,사령탑,1
1327,고유,1
1328,장선,1
1329,상대,1
1330,송이버섯,1
1331,답례,1
1332,차관,1
1333,밴댕이,1
1334,유아,1
1335,시절,1
1336,의상,1
1337,절망,1
1338,안간힘,1
1339,김경,1
1340,컬링,1
1341,국가대표,1
1342,빈소,1
1343,흐지부지,1
1344,출연,1
1345,일본엔,1
1346,모집,1
1347,유산,1
1348,미흡,1
1349,담보,1
1350,정상외교,1
1351,초려,1
1352,강판,1
1353,캠프,1
1354,김연,1
1355,성김,1
1356,개각,1
1357,상반기,1
1358,삼고초려,1
1359,중진,1
1360,금회,1
1361,정례,1
1362,상반,1
1363,적재적소,1
1364,전문,1
1365,갈이,1
1366,혼선,1
1367,알권리,1
1368,리더십,1
1369,상납,1
1370,자백,1
1371,무슨,1
1372,침울,1
1373,주거,1
1374,계층,1
1375,노회찬,1
1376,한평생,1
1377,감옥,1
1378,김영록,1
1379,전남지사,1
1380,수여,1
1381,드릴,1
1382,말씀,1
1383,도시,1
1384,부와,1
1385,협상,1
1386,팀킴,1
1387,폭언,1
1388,가위,1
1389,웹하드,1
1390,카르텔,1
1391,철저,1
1392,사하라,1
1393,박주민,1
1394,불성,1
1395,간신,1
1396,압력,1
1397,우선,1
1398,지도자,1
1399,국격,1
1400,재앙,1
1401,낫다,1
1402,만전,1
1403,낙하산,1
1404,결심,1
1405,금태섭,1
1406,야간,1
1407,몸달,1
1408,향방,1
1409,휴대전화,1
1410,감찰,1
1411,뒤통수,1
1412,협잡,1
1413,슬그머니,1
1414,영일만,1
1415,물류,1
1416,관광,1
1417,범위,1
1418,유의,1
1419,듯손,1
1420,휴대폰,1
1421,압수,1
1422,임의,1
1423,걸음,1
1424,경주,1
1425,포항,1
1426,직무,1
1427,의사결정,1
1428,진의,1
1429,함흥차사,1
1430,최후,1
1431,통첩,1
1432,인물,1
1433,정계,1
1434,편의,1
1435,소요,1
1436,적반하장,1
1437,식이,1
1438,도동,1
1439,정병국,1
1440,관건,1
1441,실시,1
1442,재송부,1
1443,기한,1
1444,만료,1
1445,극단,1
1446,배척,1
1447,승부,1
1448,결혼설,1
1449,인기,1
1450,퇴짜,1
1451,기획,1
1452,무승부,1
1453,불기소,1
1454,송치,1
1455,은퇴,1
1456,말로,1
1457,외면,1
1458,유지,1
1459,신중,1
1460,어린이집,1
1461,과격,1
1462,유인태,1
1463,비화,1
1464,하원,1
1465,촉각,1
1466,자제,1
1467,삼바,1
1468,분식회계,1
1469,폭로,1
1470,몰이,1
1471,나선,1
1472,내주,1
1473,하강,1
1474,옥신각신,1
1475,변명,1
1476,전임,1
1477,원장,1
1478,주시,1
1479,선택,1
1480,끝장,1
1481,위치,1
1482,정보기술,1
1483,보험료,1
1484,채널,1
1485,특보,1
1486,김영철,1
1487,뉴욕,1
1488,지로,1
1489,예결특위,1
1490,계엄령,1
1491,키맨,1
1492,독대,1
1493,응급의료,1
1494,무선,1
1495,통신망,1
1496,자연,1
1497,이익공유제,1
1498,공산,1
1499,색채,1
1500,총풍,1
1501,북풍,1
1502,문체,1
1503,남인순,1
1504,도매,1
1505,취급,1
1506,전락,1
1507,무너,1
1508,기억,1
1509,개방,1
1510,개판,1
1511,신동근,1
1512,변신,1
1513,알리바이,1
1514,예수,1
1515,성폭력,1
1516,사과문,1
1517,비박,1
1518,아군,1
1519,끼리,1
1520,넘버,1
1521,국제사회,1
1522,가을,1
1523,열풍,1
1524,제각각,1
1525,진위,1
1526,마무리,1
1527,아시아,1
1528,등불,1
1529,영광,1
1530,추측,1
1531,전반,1
1532,전교조,1
1533,장안,1
1534,하성,1
1535,거취,1
1536,조직개편,1
1537,월권,1
1538,탁현민,1
1539,깊이,1
1540,예술인,1
1541,블랙리스트,1
1542,우세,1
1543,하필,1
1544,도면,1
1545,고양,1
1546,신도시,1
1547,몰락,1
1548,로베스피에르,1
1549,테르,1
1550,반동,1
1551,대동,1
1552,미성년,1
1553,전성인,1
1554,아무,1
1555,일도,1
1556,김동현,1
1557,격투기,1
1558,박완주,1
1559,환상,1
1560,회피,1
1561,사의,1
1562,행안부,1
1563,대승,1
1564,사단,1
1565,장성,1
1566,차단,1
1567,특별대우,1
1568,스캔들,1
1569,불구,1
1570,자행,1
1571,강력범죄,1
1572,곤두박질,1
1573,뽑기,1
1574,담배,1
1575,꽁초,1
1576,왕래,1
1577,박성민,1
1578,레드,1
1579,추가,1
1580,최악,1
1581,착오,1
1582,사항,1
1583,병태,1
1584,소동,1
1585,조화,1
1586,화합,1
1587,파면,1
1588,지당,1
1589,나무,1
1590,김정일,1
1591,외래어,1
1592,앵콜,1
1593,흐름,1
1594,현재,1
1595,진행형,1
1596,아래,1
1597,초대,1
1598,종료,1
1599,금메달,1
1600,리스트,1
1601,변호인,1
1602,기원,1
1603,비행기,1
1604,휘장,1
1605,파푸아뉴기니,1
1606,가장,1
1607,잠재력,1
1608,크게,1
1609,조롱,1
1610,중도,1
1611,한길,1
1612,박광온,1
1613,강물,1
1614,물방울,1
1615,환대,1
1616,정영철,1
1617,거꾸로,1
1618,경시,1
1619,지만원,1
1620,영구,1
1621,추방,1
1622,간이,1
1623,증거,1
1624,똥배,1
1625,모색,1
1626,격차,1
1627,투쟁,1
1628,어용,1
1629,북한,1
1630,권구훈,1
1631,골드만삭스,1
1632,전무,1
1633,위촉,1
1634,궤변,1
1635,무능,1
1636,출국,1
1637,아베,1
1638,능사,1
1639,연방제,1
1640,송나라,1
1641,슈퍼,1
1642,독립운동,1
1643,참가자,1
1644,발굴,1
1645,배출,1
1646,명당,1
1647,사이드,1
1648,당사,1
1649,청장,1
1650,배재정,1
1651,국무총리비서실장,1
1652,사임,1
1653,내정,1
1654,옥중,1
1655,박준영,1
1656,형님,1
1657,연각,1
1658,한자리,1
1659,강연,1
1660,계정,1
1661,군통,1
1662,신선,1
1663,조업,1
1664,선박,1
1665,교환,1
1666,복원,1
1667,꼽아민갑룡,1
1668,폭행,1
1669,최대한,1
1670,엄정,1
1671,고려,1
1672,완성,1
1673,달전,1
1674,꾸벅,1
1675,불분명,1
1676,야심,1
1677,신지,1
1678,양심,1
1679,우위,1
1680,신동욱,1
1681,자살,1
1682,최첨단,1
1683,스캔,1
1684,기술,1
1685,현미경,1
1686,체크,1
1687,계리,1
1688,누명,1
1689,다행,1
1690,내사,1
1691,골프,1
1692,접대,1
1693,일제,1
1694,딜레마,1
1695,청사진,1
1696,전현희,1
1697,방통위,1
1698,기구,1
1699,동방정책,1
1700,공모,1
1701,대거,1
1702,소환,1
1703,악수,1
1704,스킨십,1
1705,결실,1
1706,엄용수,1
1707,의원직,1
1708,이틀,1
1709,적절,1
1710,주요,1
1711,대목,1
1712,시선,1
1713,체질개선,1
1714,무게,1
1715,기조,1
1716,관성,1
1717,부각,1
1718,날땐,1
1719,당부,1
1720,인지도,1
1721,백서,1
1722,복당,1
1723,파가,1
1724,제일,1
1725,그냥,1
1726,단속,1
1727,면허,1
1728,수치,1
1729,조그만,1
1730,저출산,1
1731,그룹,1
1732,도부,1
1733,재갈,1
1734,강요,1
1735,수컷,1
1736,회식,1
1737,배지,1
1738,필요시,1
1739,과감,1
1740,투입,1
1741,정우택,1
1742,음식,1
1743,굴욕,1
1744,생떼,1
1745,인자,1
1746,김영호,1
1747,서훈,1
1748,용납,1
1749,마오,1
1750,구설수,1
1751,복심,1
1752,이정현,1
1753,구형,1
1754,갈림길,1
