,단어명,빈도수
431,폭풍,6
432,조명,6
433,유남석,6
434,김진태,6
435,다음,6
436,파견,6
437,인터넷,6
438,전달,6
439,속보,6
440,실질,6
441,서훈,6
442,정의용,6
443,개최,6
444,진행,6
445,수준,6
446,의결,6
447,관심,6
448,준비,6
449,등장,6
450,추천,6
451,위장전입,6
452,보호,6
453,전기,6
454,세금,6
455,잘못,6
456,꽃할배,6
457,적용,6
458,부정,6
459,사연,6
460,이념,6
461,설득,6
462,법사,6
463,초청,6
464,실패,6
465,축소,6
466,행보,6
467,무관,6
468,전환,6
469,아시안,6
470,게임,6
471,법원,6
472,부진,6
473,전당대회,6
474,김동철,6
475,가장,6
476,호남,6
477,사업,6
478,폼페이,6
479,지시,6
480,여부,6
481,우선,6
482,연장,6
483,취업,6
484,개편,6
485,구도,6
486,광복절,6
487,이개,6
488,작성,6
489,언론,6
490,명령,6
491,심상정,6
492,수석,6
493,대법관,6
494,유서,6
495,투신,6
496,권성동,6
497,김부겸,6
498,자료,5
499,실정,5
500,이산가족,5
501,탄압,5
502,보유,5
503,제기,5
504,가짜,5
505,과거,5
506,진실,5
507,부적절,5
508,월급,5
509,재산,5
510,주년,5
511,안정,5
512,정착,5
513,긍정,5
514,공세,5
515,선거법,5
516,돌입,5
517,당부,5
518,면담,5
519,연내,5
520,차별,5
521,비용,5
522,먼저,5
523,운명,5
524,생각,5
525,국제,5
526,내부,5
527,위안부,5
528,해체,5
529,어디,5
530,계속,5
531,방송,5
532,센터,5
533,폐기,5
534,출국,5
535,내용,5
536,기자,5
537,이후,5
538,상황,5
539,반등,5
540,다른,5
541,진전,5
542,통해,5
543,다운,5
544,군사,5
545,재개,5
546,처음,5
547,노동,5
548,전희,5
549,남편,5
550,활동,5
551,국무회의,5
552,가동,5
553,가지,5
554,은산,5
555,시절,5
556,소송,5
557,상가,5
558,통합,5
559,참여,5
560,모델,5
561,수행,5
562,법정,5
563,비서실,5
564,확보,5
565,조작,5
566,방지,5
567,연락,5
568,거래,5
569,혈세,5
570,정리,5
571,반드시,5
572,임기,5
573,일부,5
574,수령,5
575,촛불집회,5
576,민변,5
577,영향,5
578,거절,5
579,토지,5
580,유지,5
581,경기,5
582,호소,5
583,결단,5
584,국정조사,5
585,목적,5
586,메르스,5
587,법적,5
588,의심,5
589,관계,5
590,입장,5
591,붕괴,5
592,주재,5
593,대결,5
594,스토리,5
595,완전,5
596,면제,5
597,주기,5
598,인선,5
599,정례,5
600,연금,5
601,비극,5
602,인권,5
603,해결,5
604,올드보이,5
605,대선,5
606,소통,5
607,공동체,5
608,도입,5
609,의원직,5
610,인물,5
611,징역,5
612,도지사,5
613,쇄신,5
614,핵심,5
615,국토부,5
616,초래,5
617,명예훼손,5
618,참사,5
619,지휘,5
620,사령관,5
621,쟁점,5
622,단계,5
623,일단,5
624,고민,5
625,연말,5
626,부인,5
627,부담,5
628,심사,5
629,정상화,5
630,조롱,5
631,공장,5
632,휴가,5
633,해외,5
634,누진,5
635,판단,5
636,박범계,5
637,아들,5
638,안해,5
639,임태훈,5
640,죽음,5
641,별세,5
642,사단,5
643,세부,5
644,일선,5
645,국적,5
646,범죄,4
647,김용태,4
648,특위,4
649,대변인,4
650,투기,4
651,사자,4
652,범위,4
653,성폭력,4
654,방명록,4
655,왜곡,4
656,부당,4
657,최소,4
658,지뢰,4
659,상응,4
660,원희룡,4
661,역량,4
662,세계,4
663,주역,4
664,경질,4
665,불가,4
666,치유,4
667,재단,4
668,협정,4
669,위장,4
670,중재,4
671,대비,4
672,시설,4
673,외교부,4
674,메시지,4
675,양심,4
676,욕설,4
677,엄벌,4
678,충격,4
679,위로,4
680,검사,4
681,우파,4
682,새벽,4
683,급등,4
684,본회의,4
685,목표,4
686,삼지연,4
687,고삐,4
688,동성애,4
689,오른,4
690,인사청문회,4
691,번영,4
692,제외,4
693,김부선,4
694,주간,4
695,실천,4
696,언제,4
697,수락,4
698,금지,4
699,약속,4
700,이전,4
701,퍼레이드,4
702,공항,4
703,머리,4
704,개성,4
705,변수,4
706,여당,4
707,토론,4
708,자유,4
709,도성,4
710,과정,4
711,단체,4
712,공식,4
713,보완,4
714,공공,4
715,투자,4
716,인하,4
717,표현,4
718,철저,4
719,조절,4
720,배려,4
721,소장,4
722,현실,4
723,의사,4
724,아파트,4
725,운규,4
726,경남,4
727,여권,4
