,단어명,빈도수
433,의무,9
434,브리핑,9
435,경찰청,9
436,덜미,9
437,라돈,9
438,강도,9
439,가장,9
440,공작,9
441,거제,9
442,인생,9
443,정책,9
444,산림조합,9
445,혐오,9
446,서비스,9
447,반응,9
448,전문,9
449,성관계,9
450,침해,9
451,혜화역,9
452,곰탕,9
453,돌파,9
454,작년,8
455,누리꾼,8
456,먼저,8
457,충돌,8
458,해명,8
459,행정,8
460,사퇴,8
461,동료,8
462,도입,8
463,명단,8
464,석방,8
465,고용,8
466,당국,8
467,기술,8
468,여교사,8
469,국회,8
470,지시,8
471,차례,8
472,사위,8
473,회삿돈,8
474,승차,8
475,문건,8
476,성적,8
477,인사,8
478,참사,8
479,일당,8
480,동의,8
481,판단,8
482,아동,8
483,삼성,8
484,개인,8
485,정의,8
486,투자,8
487,대부분,8
488,경제,8
489,시급,8
490,스쿨,8
491,과태료,8
492,특별,8
493,대한민국,8
494,경찰서,8
495,수산시장,8
496,직장인,8
497,종합,8
498,청소년,8
499,뇌물,8
500,난동,8
501,화장실,8
502,제출,8
503,소년원,8
504,전북,8
505,지자체,8
506,자전거,8
507,출신,8
508,교회,8
509,추적,8
510,노조,8
511,결혼,8
512,속도,8
513,보육,8
514,급여,8
515,성공,8
516,검증,8
517,표시,8
518,하늘,8
519,김씨,8
520,단독,8
521,항소,8
522,수석,8
523,마리,8
524,압수,8
525,성희롱,8
526,위조,8
527,처음,7
528,수술,7
529,개입,7
530,유족,7
531,소비자,7
532,김포,7
533,자료,7
534,주인,7
535,수험생,7
536,원금,7
537,목소리,7
538,진입,7
539,체납,7
540,유차,7
541,남용,7
542,제품,7
543,시민단체,7
544,법관,7
545,제자,7
546,주사,7
547,포기,7
548,매달,7
549,과거,7
550,중앙,7
551,개혁,7
552,연루,7
553,곳곳,7
554,성매매,7
555,폭로,7
556,자녀,7
557,비위,7
558,합동,7
559,관광객,7
560,수당,7
561,자퇴,7
562,매년,7
563,시험지,7
564,주택,7
565,취소,7
566,소득,7
567,촛불,7
568,카르텔,7
569,일자리,7
570,모텔,7
571,스마트폰,7
572,선원,7
573,호텔,7
574,투신,7
575,식당,7
576,착수,7
577,지난해,7
578,뺑소니,7
579,국민연금,7
580,규모,7
581,가정폭력,7
582,영업,7
583,환경,7
584,도로,7
585,승용차,7
586,구매,7
587,광고,7
588,취업,7
589,관계,7
590,출근길,7
591,해결,7
592,할머니,7
593,인권,7
594,시스템,7
595,중앙회,7
596,위험,7
597,택배,7
598,개선,7
599,출산,7
600,허가,7
601,누가,7
602,인명,7
603,동물학대,7
604,얼굴,7
605,혜경궁,7
606,입국,7
607,출동,7
608,조국,7
609,전면,7
610,진화,7
611,수습,7
612,고통,7
613,유포,7
614,제천,7
615,충북,6
616,등록,6
617,독도,6
618,부검,6
619,집행,6
620,김명수,6
621,연구,6
622,해고,6
623,평가,6
624,충남,6
625,거리,6
626,회원,6
627,참여,6
628,대구시,6
629,과정,6
630,예정,6
631,여친,6
632,자유,6
633,부자,6
634,황제,6
635,기록,6
636,관심,6
637,징벌,6
638,여자친구,6
639,제도,6
640,주의,6
641,수익,6
642,정신,6
643,초등생,6
644,일반,6
645,요청,6
646,시행,6
647,합의,6
648,논의,6
649,영화,6
650,점검,6
651,효과,6
652,반성,6
653,다른,6
654,쓰레기,6
655,찬성,6
656,통제,6
657,기본,6
658,개발,6
